user_name,review_text,rating,label,cleaned_review_text,tokenized_review,review_length,all_caps_ratio,sentiment,relevancy_score,emotions
J Bona,"I love the designs available and that they're upfront about delivery times, measurements of sizes, materials, etc (at least for the three items I've purchased). I truly appreciate that when I wanted to return items that did not fit me as desired, Karen P was polite during email exchanges (despite there being a few steps to getting returns approved) and provided a full refund, without even requiring me to return the items due to the shipping costs. I'm hoping to pass on the dresses that didn't fit and win over some friends to patpat, once they've tried them :P",5,Valid,i love the designs available and that theyre upfront about delivery times measurements of sizes materials etc at least for the three items ive purchased i truly appreciate that when i wanted to return items that did not fit me as desired karen p was polite during email exchanges despite there being a few steps to getting returns approved and provided a full refund without even requiring me to return the items due to the shipping costs im hoping to pass on the dresses that didnt fit and win over some friends to patpat once theyve tried them p,"['love', 'designs', 'available', 'upfront', 'delivery', 'times', 'measurements', 'sizes', 'materials', 'etc', 'items', 've', 'purchased', 'truly', 'appreciate', 'wanted', 'return', 'items', 'fit', 'desired', 'karen', 'p', 'polite', 'email', 'exchanges', 'despite', 'steps', 'getting', 'returns', 'approved', 'provided', 'refund', 'requiring', 'return', 'items', 'shipping', 'costs', 'm', 'hoping', 'pass', 'dresses', 'nt', 'fit', 'win', 'friends', 'patpat', 've', 'tried', 'p']",49,0.050505050505050504,POSITIVE,88,none
Kaine Peter,Mandatory visit for American history bluffs and regular people,4,Valid,mandatory visit for american history bluffs and regular people,"['mandatory', 'visit', 'american', 'history', 'bluffs', 'regular', 'people']",7,0.0,NEGATIVE,32,neutral
Grace Paras,I was so impressed with this service! David came within fifteen minutes of me calling him and got my lock open in one minute. He also explained how my specific knob worked and was very polite and professional. I highly recommend calling DC Locksmith Squad when you’re in need!,5,Valid,i was so impressed with this service david came within fifteen minutes of me calling him and got my lock open in one minute he also explained how my specific knob worked and was very polite and professional i highly recommend calling dc locksmith squad when youre in need,"['impressed', 'service', 'david', 'came', 'minutes', 'calling', 'got', 'lock', 'open', 'minute', 'explained', 'specific', 'knob', 'worked', 'polite', 'professional', 'highly', 'recommend', 'calling', 'dc', 'locksmith', 'squad', 'need']",23,0.061224489795918366,POSITIVE,63,admiration
Ramona Mills,"We had to work on the price. The technician was fast, efficient and easy to communicate with. I am satisfied with the work!!",5,Valid,we had to work on the price the technician was fast efficient and easy to communicate with i am satisfied with the work,"['work', 'price', 'technician', 'fast', 'efficient', 'easy', 'communicate', 'satisfied', 'work']",9,0.043478260869565216,POSITIVE,50,none
Mel Frisbie,"I ordered the Mega Green Shackles and the Full Recovery Kit, with prior knowledge that each were manufactured in China. I sacrificed principals for expediency. My bad. The problem, finding either that is manufactured in the U.S. Being part of a Search and Recovery unit, the product was needed. I'm just sorry GearAmerica has to rely on ROC for the manufacturing. These accesories will be my last orders with GearAmerica (kind of a stretch on that company name....).",1,Rant,i ordered the mega green shackles and the full recovery kit with prior knowledge that each were manufactured in china i sacrificed principals for expediency my bad the problem finding either that is manufactured in the us being part of a search and recovery unit the product was needed im just sorry gearamerica has to rely on roc for the manufacturing these accesories will be my last orders with gearamerica kind of a stretch on that company name,"['ordered', 'mega', 'green', 'shackles', 'recovery', 'kit', 'prior', 'knowledge', 'manufactured', 'china', 'sacrificed', 'principals', 'expediency', 'bad', 'problem', 'finding', 'manufactured', 'search', 'recovery', 'unit', 'product', 'needed', 'm', 'sorry', 'gearamerica', 'rely', 'roc', 'manufacturing', 'accesories', 'orders', 'gearamerica', 'kind', 'stretch', 'company']",34,0.05128205128205128,NEGATIVE,77,none
David Leventhal,"Starloop provides a very easy to use and effective platform for my business to seek and receive feedback from our guests. This often translates into guests leaving positive public reviews. In situations where a guest's visit was not up to their expectations, Starloop allows us to learn this, and take appropriate steps with the guest and with our operations.  The icing on the cake is that a tree is planted for every review.",5,Ad,starloop provides a very easy to use and effective platform for my business to seek and receive feedback from our guests this often translates into guests leaving positive public reviews in situations where a guests visit was not up to their expectations starloop allows us to learn this and take appropriate steps with the guest and with our operations  the icing on the cake is that a tree is planted for every review,"['starloop', 'provides', 'easy', 'use', 'effective', 'platform', 'business', 'seek', 'receive', 'feedback', 'guests', 'translates', 'guests', 'leaving', 'positive', 'public', 'reviews', 'situations', 'guests', 'visit', 'expectations', 'starloop', 'allows', 'learn', 'appropriate', 'steps', 'guest', 'operations', ' ', 'icing', 'cake', 'tree', 'planted', 'review']",34,0.0,POSITIVE,76,approval
Jimmy Murray,"What can I say? You'll always have a place in my heart. I may only be able to afford nosebleed tickets every five years, but you've always won.

Glad I could watch you raise the banner and hot lap with the Cup.",5,Valid,"what can i say youll always have a place in my heart i may only be able to afford nosebleed tickets every five years but youve always won

glad i could watch you raise the banner and hot lap with the cup","['ll', 'place', 'heart', 'able', 'afford', 'nosebleed', 'tickets', 'years', 've', 'won', '\n\n', 'glad', 'watch', 'raise', 'banner', 'hot', 'lap', 'cup']",18,0.07142857142857142,POSITIVE,59,none
Ant Kev,"I was there for the first time for the Lady Gaga concert this past November, and I have to say that it's awesome that they make good use of the space in the middle with separate stages and moving bridges to have the performers walk across to all of them.

Getting around  to some seats can be very slow and a little confusing but that is not too atypical for an arena.
I also wish that they had more than just a few TV screens to see the different angles of the performance instead of just the one or two that stayed zoomed in on certain areas.  Just some suggestions for the future architects and interior designers!",4,Valid,"i was there for the first time for the lady gaga concert this past november and i have to say that its awesome that they make good use of the space in the middle with separate stages and moving bridges to have the performers walk across to all of them

getting around  to some seats can be very slow and a little confusing but that is not too atypical for an arena
i also wish that they had more than just a few tv screens to see the different angles of the performance instead of just the one or two that stayed zoomed in on certain areas  just some suggestions for the future architects and interior designers","['time', 'lady', 'gaga', 'concert', 'past', 'november', 'awesome', 'good', 'use', 'space', 'middle', 'separate', 'stages', 'moving', 'bridges', 'performers', 'walk', '\n\n', 'getting', ' ', 'seats', 'slow', 'little', 'confusing', 'atypical', 'arena', '\n', 'wish', 'tv', 'screens', 'different', 'angles', 'performance', 'instead', 'stayed', 'zoomed', 'certain', 'areas', ' ', 'suggestions', 'future', 'architects', 'interior', 'designers']",44,0.03418803418803419,POSITIVE,97,admiration
Javon Gilreath,I always love coming to this monument!,5,Valid,i always love coming to this monument,"['love', 'coming', 'monument']",3,0.14285714285714285,POSITIVE,40,love
Veronika Garner,Fun Place To Catch A Great Time!!!,5,Valid,fun place to catch a great time,"['fun', 'place', 'catch', 'great', 'time']",5,0.14285714285714285,POSITIVE,40,joy
Sarah Anderson,decided to try this just for a little luxury away from the kids it worked out amazing loved only spending half the price during the day instead of overnight and not being able to stay the night the convenient and easy to use,5,Valid,decided to try this just for a little luxury away from the kids it worked out amazing loved only spending half the price during the day instead of overnight and not being able to stay the night the convenient and easy to use,"['decided', 'try', 'little', 'luxury', 'away', 'kids', 'worked', 'amazing', 'loved', 'spending', 'half', 'price', 'day', 'instead', 'overnight', 'able', 'stay', 'night', 'convenient', 'easy', 'use']",21,0.0,NEGATIVE,61,none
Sandeep Pinjerla,Great place. Love walking here.,5,Valid,great place love walking here,"['great', 'place', 'love', 'walking']",4,0.0,POSITIVE,42,"admiration, love"
Barb Huber,"My cats Simba and Nala have been using this product for about 2 weeks now, and I feel like they have much more energy! They want to go outside instead of just lounging around all day and night! I did the suggested ""just a pinch"" for a few days, added more each day, and they have eaten it up no problem.",4,Valid,my cats simba and nala have been using this product for about  weeks now and i feel like they have much more energy they want to go outside instead of just lounging around all day and night i did the suggested just a pinch for a few days added more each day and they have eaten it up no problem,"['cats', 'simba', 'nala', 'product', ' ', 'weeks', 'feel', 'like', 'energy', 'want', 'outside', 'instead', 'lounging', 'day', 'night', 'suggested', 'pinch', 'days', 'added', 'day', 'eaten', 'problem']",22,0.03278688524590164,POSITIVE,69,none
Keyon Hicks,Nick and his team did excellent work! Will definitely use again in the future.,5,Valid,nick and his team did excellent work will definitely use again in the future,"['nick', 'team', 'excellent', 'work', 'definitely', 'use', 'future']",7,0.0,POSITIVE,46,admiration
Bill Rizzo,Not a bad seat in the house for a hockey match,5,Valid,not a bad seat in the house for a hockey match,"['bad', 'seat', 'house', 'hockey', 'match']",5,0.0,POSITIVE,45,none
sarah pache,"(Translated by Google) The best way to start the well-informed day

(Original)
La mejor manera de empezar el día bien informado",5,Valid,"translated by google the best way to start the wellinformed day

original
la mejor manera de empezar el día bien informado","['translated', 'google', 'best', 'way', 'start', 'wellinformed', 'day', '\n\n', 'original', '\n', 'la', 'mejor', 'manera', 'de', 'empezar', 'el', 'día', 'bien', 'informado']",19,0.0,NEGATIVE,49,none
Cindy Clinard,Sustainable products at affordable prices!,5,Valid,sustainable products at affordable prices,"['sustainable', 'products', 'affordable', 'prices']",4,0.0,POSITIVE,42,none
Tiberiu Romaniuc,"A place to learn and grow as a trader.  Nothing is held back, friendly and supportive community.  There is something for every level, beginner through advanced, swing, options, future, day trading is here.  For an affordable  fee I got a wealth of resources and there is more added every day.  Thank you guys.",5,Valid,a place to learn and grow as a trader  nothing is held back friendly and supportive community  there is something for every level beginner through advanced swing options future day trading is here  for an affordable  fee i got a wealth of resources and there is more added every day  thank you guys,"['place', 'learn', 'grow', 'trader', ' ', 'held', 'friendly', 'supportive', 'community', ' ', 'level', 'beginner', 'advanced', 'swing', 'options', 'future', 'day', 'trading', ' ', 'affordable', ' ', 'fee', 'got', 'wealth', 'resources', 'added', 'day', ' ', 'thank', 'guys']",30,0.03773584905660377,POSITIVE,65,approval
Jill Floryance,Great addition to my workout! Easy set up and great video library for more fun exercises!,5,Valid,great addition to my workout easy set up and great video library for more fun exercises,"['great', 'addition', 'workout', 'easy', 'set', 'great', 'video', 'library', 'fun', 'exercises']",10,0.0,POSITIVE,47,admiration
Laura Merrick,Resolved my request for an exchange promptly while being highly generous with their resolution and shipping. MELVIN was exceptional,5,Valid,resolved my request for an exchange promptly while being highly generous with their resolution and shipping melvin was exceptional,"['resolved', 'request', 'exchange', 'promptly', 'highly', 'generous', 'resolution', 'shipping', 'melvin', 'exceptional']",10,0.05263157894736842,POSITIVE,48,admiration
Christopher Stephans,Best place for quality shoes at discounted prices.,4,Valid,best place for quality shoes at discounted prices,"['best', 'place', 'quality', 'shoes', 'discounted', 'prices']",6,0.0,POSITIVE,43,none
LAUREN R ESTES,great!,5,Valid,great,['great'],1,0.0,POSITIVE,40,admiration
Scott Outten,"Good food and a light, pleasant atmosphere. We had a group meal here where we got a large variety of items. The falafel and the kabob we're particularly good, but overall the food was excellent. The service was appropriately attentive, and quite courteous. I'd be happy to return.",5,Valid,good food and a light pleasant atmosphere we had a group meal here where we got a large variety of items the falafel and the kabob were particularly good but overall the food was excellent the service was appropriately attentive and quite courteous id be happy to return,"['good', 'food', 'light', 'pleasant', 'atmosphere', 'group', 'meal', 'got', 'large', 'variety', 'items', 'falafel', 'kabob', 'particularly', 'good', 'overall', 'food', 'excellent', 'service', 'appropriately', 'attentive', 'courteous', 'd', 'happy', 'return']",25,0.0,POSITIVE,63,admiration
Juanita Hernandez,"Love! Love! Love!!  Everything was delicious. I would definitely go again.  Approx $70 for our dinner, two people. Servers are super nice  and the restaurant has a cool design.",5,Valid,love love love  everything was delicious i would definitely go again  approx  for our dinner two people servers are super nice  and the restaurant has a cool design,"['love', 'love', 'love', ' ', 'delicious', 'definitely', ' ', 'approx', ' ', 'dinner', 'people', 'servers', 'super', 'nice', ' ', 'restaurant', 'cool', 'design']",18,0.034482758620689655,POSITIVE,53,"admiration, love"
Iñaki Mendoza,Excellent new way of training.... i can see results and analyze my training in a much better way now,5,Valid,excellent new way of training i can see results and analyze my training in a much better way now,"['excellent', 'new', 'way', 'training', 'results', 'analyze', 'training', 'better', 'way']",9,0.0,POSITIVE,49,admiration
Steve Torkelson,They came out and took care of the issue we had promptly.  They even did a follow up making sure there were no further issues.  Communication was excellent!  Very satisfied with work and would recommend to a friend.,5,Valid,they came out and took care of the issue we had promptly  they even did a follow up making sure there were no further issues  communication was excellent  very satisfied with work and would recommend to a friend,"['came', 'took', 'care', 'issue', 'promptly', ' ', 'follow', 'making', 'sure', 'issues', ' ', 'communication', 'excellent', ' ', 'satisfied', 'work', 'recommend', 'friend']",18,0.0,POSITIVE,58,admiration
wonder boy,Parking is never good here. Food is good though. But not too good to make it great,2,Rant,parking is never good here food is good though but not too good to make it great,"['parking', 'good', 'food', 'good', 'good', 'great']",6,0.0,NEGATIVE,47,none
Amy L. Gellineau,Wonderful tribute to a great man!,5,Valid,wonderful tribute to a great man,"['wonderful', 'tribute', 'great', 'man']",4,0.0,POSITIVE,42,admiration
Andria Gutierrez,Amazing value and products!,5,Valid,amazing value and products,"['amazing', 'value', 'products']",3,0.0,POSITIVE,41,admiration
Gunnar Gustafsson,"(Translated by Google) Very happy with my first order of 5 sets of baby clothes from you that were nicely packaged in nice bags. Ordered for large size deliberately. To be sure they would fit. Several garments were finer than in the pictures. Glad I chose a larger size as clothes that are stated in months / age sizes instead of centimeters differ a lot.
Not happy with the company that delivered the package. Early Bird as they are called. They had put only half of the bag of clothes tucked in the mailbox - despite the fact that there was room to put the bag down completely. It was pouring rain outside. Anyone could have passed by and stolen the bag from the mailbox outside our plot. Would have preferred it to be delivered to the nearest agent where you can pick up your package yourself.

(Original)
Mycket nöjd med min första beställning av  5 set babykläder från er som var fint paketerade i fina påsar. Beställde för stor storlek medvetet. För att vara säker att de skulle passa. Flera plagg var finare än på bilderna. Glad jag valde större storlek då kläder som anges i månader/åldersstorlekar istället för centimeter skiljer sig åt mycket.
Inte nöjd med företaget som levererade paketet. Early Bird som de heter. De hade lagt påsen med kläder endast till hälften nedstoppat i brevlådan - trots det fanns plats att stoppa ner påsen helt. Det ösregnade ute. Vem som  helst hade kunnat gå förbi och stjäla påsen från brevlådan utanför vår tomt.  Hade hellre velat att det levererats till närmaste ombud där man själv kan hämta ut sitt paket.",5,Valid,"translated by google very happy with my first order of  sets of baby clothes from you that were nicely packaged in nice bags ordered for large size deliberately to be sure they would fit several garments were finer than in the pictures glad i chose a larger size as clothes that are stated in months  age sizes instead of centimeters differ a lot
not happy with the company that delivered the package early bird as they are called they had put only half of the bag of clothes tucked in the mailbox  despite the fact that there was room to put the bag down completely it was pouring rain outside anyone could have passed by and stolen the bag from the mailbox outside our plot would have preferred it to be delivered to the nearest agent where you can pick up your package yourself

original
mycket nöjd med min första beställning av   set babykläder från er som var fint paketerade i fina påsar beställde för stor storlek medvetet för att vara säker att de skulle passa flera plagg var finare än på bilderna glad jag valde större storlek då kläder som anges i månaderåldersstorlekar istället för centimeter skiljer sig åt mycket
inte nöjd med företaget som levererade paketet early bird som de heter de hade lagt påsen med kläder endast till hälften nedstoppat i brevlådan  trots det fanns plats att stoppa ner påsen helt det ösregnade ute vem som  helst hade kunnat gå förbi och stjäla påsen från brevlådan utanför vår tomt  hade hellre velat att det levererats till närmaste ombud där man själv kan hämta ut sitt paket","['translated', 'google', 'happy', 'order', ' ', 'sets', 'baby', 'clothes', 'nicely', 'packaged', 'nice', 'bags', 'ordered', 'large', 'size', 'deliberately', 'sure', 'fit', 'garments', 'finer', 'pictures', 'glad', 'chose', 'larger', 'size', 'clothes', 'stated', 'months', ' ', 'age', 'sizes', 'instead', 'centimeters', 'differ', 'lot', '\n', 'happy', 'company', 'delivered', 'package', 'early', 'bird', 'called', 'half', 'bag', 'clothes', 'tucked', 'mailbox', ' ', 'despite', 'fact', 'room', 'bag', 'completely', 'pouring', 'rain', 'outside', 'passed', 'stolen', 'bag', 'mailbox', 'outside', 'plot', 'preferred', 'delivered', 'nearest', 'agent', 'pick', 'package', '\n\n', 'original', '\n', 'mycket', 'nöjd', 'med', 'min', 'första', 'beställning', 'av', '  ', 'set', 'babykläder', 'från', 'er', 'som', 'var', 'fint', 'paketerade', 'fina', 'påsar', 'beställde', 'för', 'stor', 'storlek', 'medvetet', 'för', 'att', 'vara', 'säker', 'att', 'de', 'skulle', 'passa', 'flera', 'plagg', 'var', 'finare', 'än', 'på', 'bilderna', 'glad', 'jag', 'valde', 'större', 'storlek', 'då', 'kläder', 'som', 'anges', 'månaderåldersstorlekar', 'istället', 'för', 'centimeter', 'skiljer', 'sig', 'åt', 'mycket', '\n', 'inte', 'nöjd', 'med', 'företaget', 'som', 'levererade', 'paketet', 'early', 'bird', 'som', 'de', 'heter', 'de', 'hade', 'lagt', 'påsen', 'med', 'kläder', 'endast', 'till', 'hälften', 'nedstoppat', 'brevlådan', ' ', 'trots', 'det', 'fanns', 'plats', 'att', 'stoppa', 'ner', 'påsen', 'helt', 'det', 'ösregnade', 'ute', 'vem', 'som', ' ', 'helst', 'hade', 'kunnat', 'gå', 'förbi', 'och', 'stjäla', 'påsen', 'från', 'brevlådan', 'utanför', 'vår', 'tomt', ' ', 'hade', 'hellre', 'velat', 'att', 'det', 'levererats', 'till', 'närmaste', 'ombud', 'där', 'man', 'själv', 'kan', 'hämta', 'ut', 'sitt', 'paket']",198,0.0036496350364963502,NEGATIVE,100,none
Jessica Moran,"Fantastic food and staff. It was very busy when we went so had to wait for a little bit, but the chili was definitely worth the time",5,Valid,fantastic food and staff it was very busy when we went so had to wait for a little bit but the chili was definitely worth the time,"['fantastic', 'food', 'staff', 'busy', 'went', 'wait', 'little', 'bit', 'chili', 'definitely', 'worth', 'time']",12,0.0,POSITIVE,53,admiration
D,Awesome food from far places,5,Valid,awesome food from far places,"['awesome', 'food', 'far', 'places']",4,0.0,POSITIVE,42,admiration
Ao Ao,"Well, honestly, I should give 3 instead of 4, but I am very satisfied how my problem was resolved by Genalie. The problem of pat pat is that they sew some clothes using fabrics of poor quality. I recieved package, And some of them vere good, and nice, but most of them weren’t good. By the way, clothes’ve been sewn properly, the quality of sewing is superb, but the fabrics... You should do something with this and the rest will be Ok.",4,Valid,well honestly i should give  instead of  but i am very satisfied how my problem was resolved by genalie the problem of pat pat is that they sew some clothes using fabrics of poor quality i recieved package and some of them vere good and nice but most of them werent good by the way clothesve been sewn properly the quality of sewing is superb but the fabrics you should do something with this and the rest will be ok,"['honestly', ' ', 'instead', ' ', 'satisfied', 'problem', 'resolved', 'genalie', 'problem', 'pat', 'pat', 'sew', 'clothes', 'fabrics', 'poor', 'quality', 'recieved', 'package', 'vere', 'good', 'nice', 'nt', 'good', 'way', 'clothesve', 'sewn', 'properly', 'quality', 'sewing', 'superb', 'fabrics', 'rest', 'ok']",33,0.036585365853658534,POSITIVE,80,none
Benjamin Daniel,"History, man. Plus architecture.",5,Valid,history man plus architecture,"['history', 'man', 'plus', 'architecture']",4,0.0,POSITIVE,41,neutral
